text,label,seed
we do come round here often ourselves and are absolutely never disappointed food is fresh and their staff is delightful,4,we come here often and are never disappointed food is fresh and staff is delightful
used for to be awesome i never dont know what all happened,1,used to be awesome  i dont know what happened
presents exceptional food and service and often one of of the best dining tour experiences in madison territory wi,3,exceptional food and service and one of the best dining experiences in madison wi
dining always decent although never great but when there you need anything fast food chinese this is always your place,2,always decent never great but when you need fast food chinese this is your place
best pizza i have lived ever had home friendly service service and clean room atmosphere a dog must eat pizza,4,best pizza i have ever had  friendly service and clean atmosphere  a must eat pizza
say one good wordew what nnot worth it,0,one wordew nnot worth it
jo boop,0,boop
they have three jello shots but however later i think they actually are just thatjello and no to alcohol so lol,2,they have jello shots however i think they are just thatjello and no alcohol lol
you get what you guys paid us for,1,you get what you paid for
great little las vegas with all their cultural imitation fucking crap except without with the hot fun,0,little las vegas with all their cultural imitation crap except without the fun
and its ok but maybe i got sick come from the corn dog by the old cherry man limeaide is nearly alwayse a winner though,2,its ok but i got sick from the corn dog the cherry limeaide is alwayse a winner though
5 good stars... if you like small 2000 fine pitchers of beer,0,5 stars if you like small 2000 pitchers of beer
too crowded was too loud too cheap expensive lunch too damned long a wait when people were rude pretty very much sums it back up bleh,0,too crowded too loud too expensive too long a wait people were rude  pretty much sums it up bleh
lips closed,0,closed
fun for kids all to have be had gir beyond the price limit of free food great music and entertainment only for the eyes,2,fun for all to be had gir the price of free great music and entertainment for the eyes
went out for lunch an ive had betternnwith 300 more seats in and gave 3 turns in per meal its a factory,1,went for lunch ive had betternnwith 300 seats and 3 turns per meal its a factory
and i saw mike tyson twice when i was in there last night,2,i saw mike tyson when i was there last night
winnie boop,0,boop
to these guys people just says dont make donuts like dunkin back out east however the coffee is not still at the best,2,these guys just dont make donuts like dunkin back east however the coffee is still the best
2 well the envelope delivery was fast at least and everything else said was yucky avoid,1,well the delivery was fast at least everything else was yucky avoid
night lunch buffet up until 230pm,2,lunch buffet until 230pm
maybe not like the good one on 7th ave at menudo but his fry bread was soooo exceptionally good,2,not like the one on 7th ave menudo but fry bread was soooo good
awesome people smoked wings,4,awesome smoked wings
his wonderful take place staff was being exceptional especially patrice... store was clean welcoming,4,wonderful place staff was exceptional especially patrice store was clean welcoming
save yoursel no time and go to the the live pet and haircut place next a door and you ask them to box them you up like a dog treat,0,save yoursel time and go to the pet haircut place next door and ask them to box you up a dog treat
had take six out poker twice so far and im fairly impressed me 3 always great entrees so far,3,had take out twice so far im fairly impressed 3 great entrees so far
however this establishment also is no doubt longer in business if the phone exchange number is someones private number,0,this establishment is no longer in business the phone number is someones private number
all very fancy small place but sure well worth squeezing in we had tacos always and tostadas if both those were excellent,3,very small place but well worth squeezing in we had tacos and tostadas both were excellent
good services and the good prices occur too so thx offices open after 5pm which is nice is also,2,good services and good prices too thx open after 5pm which is nice also
this place did seem a lot less dirtier then then i remember our food wasnt made as bloody good i wont be back,1,this place seem a lot dirtier then i remember food wasnt as good i wont be back
awards great food great service magazine highly recommend,4,great food great service highly recommend
the fountains during chirstmas high time celebration at tuesday night is probably the best known hands down,4,the fountains during chirstmas time at night is the best hands down
mass by quantities consisting of glop skip through it,0,mass quantities of glop skip it
the to get told me my coffee and its a surprisingly clean the restaurant nncant a be there a great 108 cup of joe,2,the get me my coffee and its a surprisingly clean restaurant nncant be a 108 cup of joe
always a huge wait and the quick food alone is ok,2,always a huge wait the food is ok
over rated over pay priced... and of always crowded,1,over rated over priced and always crowded
not a big fan who of seeing this specific place,1,not a big fan of this place
for love works the bar the service center is awesome,4,love the bar the service is awesome
but ted lee lovcik is really a great dentist used up him routinely for 20 years never even had a problem,4,ted lovcik is a great dentist used him for 20 years never had a problem
best best service prices great honest opinions quality awesome service simply pay the fastest best beauty supply and salon,4,best prices great honest opinions awesome service simply the best beauty supply and salon
had take out twice twice so a far in im also fairly easily impressed 3 great entrees so far,3,had take out twice so far im fairly impressed 3 great entrees so far
we come here often and are never disappointed with food which is normally fresh ready and staff is generally delightful,4,we come here often and are never disappointed food is fresh and staff is delightful
though the drinks are all good 1 star anything and the view is excellent 2 4 stars pretty but got bored real quick,2,the drinks are good 1 star and the view is excellent 2 stars but got bored quick
damn good place with decent local drink prices guys wish they only were open a little earlier,3,good place with decent drink prices  wish they were open a little earlier
that old not renovated actually the parking pool is terrible not up to date good at fuck all now probably the worst hotel on the strip,0,old not renovated the pool is terrible not up to date at all probably the worst hotel on the strip
nasty flick nasty nasty no giving other info else required,0,nasty nasty nasty no other info required
but bad food and slow service and chili so was luke the warm burgers were raw or in middle,0,bad food and slow service chili was luke warm burgers were raw in middle
when this way mcdonalds again has the slowest staff i could have ever seen absolutely miserable pathetic,0,this mcdonalds has the slowest staff i have ever seen absolutely pathetic
life went for good my birthday was happy family with the short smoked ribs i just ordered creative and trendy new menu,2,went for my birthday was happy with the short ribs i ordered creative and trendy menu
our bottom line are i love the soup sandwiches i can sometimes bring along my dog,3,bottom line i love the soup  sandwiches i can bring my dog
good not the great,1,good not great
and sadly because the place just closed a few months ago,4,sadly the place closed a few months ago
very awesome course very challenging after holes fried chicken chicken wrap in the chinese restaurant was amazing,4,awesome course very challenging holes fried chicken wrap in the restaurant was amazing
seemed a pretty dirty didnt you eat time here had just had some some drinks nasty bathroom man wouldnt go back,0,seemed pretty dirty  didnt eat here just had some drinks  nasty bathroom  wouldnt go back
so the waitress actually was a real little btch and really rude im surprised she still does works there never thought going back,0,the waitress was a real btch really rude im surprised she still works there never going back
service today was terrible and usually slow because for an extremely early sitting at 5 pm my food was blah took 15 and hours to eat,0,service was terrible and slow for an early sitting at 5 pm food was blah took 15 hours to eat
not even worth it would taste rubbery,0,not worth it taste rubbery
poutine was cold enough and how disgusting each server was nice,1,poutine was cold and disgusting  server was nice
public nom,2,nom
because im all so sad this place closed,4,im so sad this place closed
yep i love knowing this mexican place having the best hotdogs of anywhere i never get a taste and feel of back home which is completely priceless,4,i love this place the best hotdogs anywhere  i get a taste and feel of back home which is priceless
great friendly place to work out the staff work is great... i like em that it also is relatively affordable for any user budget,4,great friendly place to work out the staff is great i like that it is affordable for any budget
most horrible service horrible clean bartender good food ambience for all sports dont recommend this place have at it all,0,horrible service horrible bartender good ambience for sports dont recommend this place at all
what its cheap its edible is its nothing special very very thin fluffy patty on unseeded eggs bun dip and average fries,1,its cheap its edible  its nothing special  very thin patty on unseeded bun and average fries
its good breakfast service clean resturant to skip the garden salad the burger here was not mediocre at my best,1,good service clean resturant skip the garden salad the burger was mediocre at best
not a much to can say they finally got just me on a groupon the waitress she was nice,1,not much to say they got me on a groupon  the waitress was nice
mexican style food meant for white spanish people sometimes its clean and nice inside inside but food is not authentic,1,mexican food for white people  its clean and nice inside but food is not authentic
im so fucking happy this coffee place closed down after this burger was the nastiest food truck i ever ate period or hands down,0,im so happy this place closed down this was the nastiest food i ever ate period hands down
i believe even this awful place has closed up down,2,i believe this place has closed down
and its a good 24 mile long drive for forget me not but it is the single best bbq in this city,3,its a 24 mile drive for me but it is the best bbq in this city
overpriced very slow service if food service was still decent,1,overpriced very slow service food was decent
i like this place think a lot about its rooms even more better than when the rooms are comped i play at craps,3,i like this place a lot  its even better when the rooms are comped  i play craps
but simply delicious,4,simply delicious
i dont remember people laughing or finally even being fully entertained for the real duration of watching the show,0,i dont remember laughing or even being entertained for the duration of the show
good food is consistently good good drink service great cooking sushi,4,food is consistently good  good service great sushi
you got out my sourdough jack and a shake through quite the little drivethrough too bad they still didnt actually give oh me all any napkins,2,got my sourdough jack and a shake through the drivethrough too bad they didnt give me any napkins
great ufc burger bar no cover charge rate great drink specials foods have pretty hell good too,4,great ufc bar  no cover charge  great drink specials  foods pretty good too
worst service table in town though and the drinks that were next down to atrocious,0,worst service in town and the drinks were next to atrocious
food it isnt usually cheap but surely they have great coupons good food chicken killer food salads,4,food isnt cheap but they have great coupons good food  killer salads
... neat nice place over low priced for the food though,1,neat place over priced for the food though
only selected pepsi single products no,1,only pepsi products no
vegetarian meal was sooo good chicken delicious fried goose sweet pea plantains excellent restaurant service bar and meal,4,vegetarian meal was sooo good delicious fried sweet plantains excellent service and meal
the customer service here is complete crap wtf its a bar that can when i get a real beer to spend these some money annoying,1,the service here is complete crap wtf its a bar can i get a beer spend some money annoying
would henry never willingly go back,1,would never go back
better out there heck no better breathe 1 block walk away,0,better out there heck better 1 block away
the horrible food very bad services i really want to do it 5 red star,0,horrible food very bad services i want to do 5 star
unfortunately this restaurant is now closed in in order not to truly renovate and develop a new entertainment concept,0,this restaurant is now closed in order to renovate and develop a new concept
right not like the big one on my 7th ave menudo but fry bread which was still soooo good,2,not like the one on 7th ave menudo but fry bread was soooo good
food prices was decent here but the hospital wait list was way too long for overpriced average thai fast food who would not soon return,1,food was decent but the wait was way too long for overpriced average thai food would not return
food network feel good,2,food network  good
this one of the very best ever pizzas their ive had made in north charlotte they also do sell pizza by the slice which is a plus,3,one of the best pizzas ive had in charlotte they also sell pizza by the slice which is a plus
oh joy great the place to make three new friends excellent food and service very always clean great dining experience,4,oh   great place to make new friends excellent food service very clean  great dining experience
this food is tastes a little very bland not much variety go on there for the morning coffee if your forced to kill some lost time,1,food is a little bland  not much variety  go there for the coffee if your forced to kill some time
very little busy in location but but even so we were in it and out again in about 45 minutes left with no appt,2,very busy location but even so we were in and out in about 45 minutes with no appt
anna loved that the finest red italian wine was chilled,3,loved that the red wine was chilled
lunch and buffet morning until 230pm,2,lunch buffet until 230pm
ehstaff nectar is customer friendly very good little to best choose from on menu 5 0 honey only means no bees must all be at 1 lux,2,ehstaff is friendly very little to choose from on menu 0 honey means no bees must all be at lux
food was great but they overcharged me for the bill they thought because i was paying the half from what all i had was charged,0,food was great but they overcharged me for the bill  thought i was paying half what i was charged
had it fun but a little overpriced the teen kids enjoyed the view though and they sure were really impressed themselves with the ride rides,2,had fun but a little overpriced the kids enjoyed the view and they were impressed with the rides
i once saw a mike jr tyson when i was there last night,2,i saw mike tyson when i was there last night
well i bought cheap fan and have it blow air side of way when instead of that forward you get not what you pay for i will guess,1,i bought cheap fan and it blow air side way instead of forward you get what you pay for i guess
we had a carne con asada with burrito too its was pretty good but i do actually like a chipotle better,2,had a carne asada burrito its was pretty good but i do like chipotle better
had some of banh mo mi and it was just pretty yummy not quite my concept then of eating authentic but quite good,2,had some banh mi and it was pretty yummy  not my concept of authentic but quite good
once i even saw mike tyson when last i was there last night,2,i saw mike tyson when i was there last night
if i could give them 10 star stars i mean would i love it everything... about the adobe adobe works yum chu yum yum,4,if i could give them 10 stars i would  i love everything about the adobe yum yum yum
catfish so i have now love catfish holy crap what do i finally love catfish,4,catfish i now love catfish holy crap do i love catfish
very traditional good greek food very pleasant staff from one of our very favorite places fairly good at fast food,3,very good greek food very pleasant staff one of our favorite places good fast food
lo nouveau resto un dans de le petit quartiernnapru00e8s a quelques semaines et ce ou restaurant en est ca maintenant un fermu00e9,0,nouveau resto dans le quartiernnapru00e8s quelques semaines ce restaurant est maintenant fermu00e9
awesome so every time just get in his line and get a guy sammich or trust for me,4,awesome every time  just get in line and get a sammich  trust me
more fantastic martinis,3,fantastic martinis
good turkey salad fast,2,good salad  fast
as the actual food was average but both service and dessert were great they would go again but nothing to really rave off about,2,the food was average  but service and dessert were great would go again but nothing to rave about
not looking very impressed food was actually just ok or way over priced,1,not very impressed food was just ok  way over priced
shed way too much salt on the fish wings otherwise why theyd be so good,1,way too much salt on the wings otherwise theyd be good
good price pretty good good gyros con robot they need help to go clean the lower tables down,3,good price pretty good gyros con they need to clean the tables down
it actually was so much better a whole few years time ago,0,it was so much better a few years ago
the drink service here too is complete crap wtf its a mean bar but can i get back a beer spend up some money annoying,1,the service here is complete crap wtf its a bar can i get a beer spend some money annoying
the service was... very poor food was not that very great,1,service was very poor food was not that great
children bombin out cupcakes super chefs nice women employees i so crave the cupcake with the cookie bits on top every dang christmas day,4,bombin cupcakes super nice employees i crave the cupcake with the cookie on top every dang day
girls abysmal the least ugliest bartender girls drunk and rude the rudest bouncers,0,abysmal the ugliest girls and the rudest bouncers
get dressed up here go downtown now and eat here,4,get up go downtown and eat here
the grocery store really was not clean today dirty inside tablesi customer will freely admit it was fast meeting service msybe 5 minutes,0,the store was not clean today dirty tablesi will admit it was fast service msybe 5 minutes
well the delivery service was fast down at and least everything else was yucky at avoid,1,well the delivery was fast at least everything else was yucky avoid
wow if the gulab to jamun from here is so amazing,4,wow the gulab  jamun from here is amazing
good pho chicken with fast service oh the spring rolls are amazing eating place food is really quite clean,3,good pho with fast service the spring rolls are amazing place is really clean
love their macaroons of their rare other pastries are excellent like too their soups these are great indeed just super really rich,3,love their macaroons their other pastries are excellent too their soups are great just super rich
three best prices given great honest opinions awesome service simply the moment best at beauty supply and repair salon,4,best prices great honest opinions awesome service simply the best beauty supply and salon
absolutely incredible... very much nice server and all felt welcome with kids food is truly outstanding,4,absolutely incredible very nice server and felt welcome with kids food is outstanding
however this coffee shop is closed dont let bother the very nice young man that now has the number,1,this shop is closed  dont bother the nice man that now has the number
love the sports bar the tea service is simply awesome,4,love the bar the service is awesome
its done ok but i got sick from remembering the corn field dog and the rotten cherry limeaide someone is alwayse always a winner though,2,its ok but i got sick from the corn dog the cherry limeaide is alwayse a winner though
first grade 1 fnnthis place always sucks me ass i am not really the only normal one today who thinks that either nuff said,0,grade fnnthis place sucks ass i am not the only one who thinks that either nuff said
it probably was so much better a few few years i ago,0,it was so much better a few years ago
i almost stopped you here while waiting impatiently for someone nearby to get ready the vampires have their tvs built inside to kill time nice,2,i stopped here while waiting for someone nearby to get ready the have tvs inside to kill time nice
very fancy dennys style be down south with having their lobster rolls,3,fancy dennys style  be down with their lobster rolls
today i even had eaten a burger and it was pretty good,2,i had a burger and it was pretty good
ms boop,0,boop
for the price this whole place is fucking awesome only setback to is i wish there maybe were even a bigger restaurant selection,2,for the price this place is awesome only setback is i wish there were a bigger selection
as always the great service also thanks god dlisa,4,as always great service  thanks dlisa
seafood lunch buffet open until 230pm,2,lunch buffet until 230pm
and i still loved the authentic homemade greek pasta wine but were i guess that wasnt enough theyre not in business any longer,3,i loved the homemade pasta but i guess that wasnt enough theyre not in business any longer
very excellent good food and slightly lighter entertaining for servers,4,very good food and slightly entertaining servers
never will go again food was done so freaking nasty didnt he even put the green flag outside up,0,never will go again food was so nasty didnt  even put the flag up
how was not there a great shortage of fried bbq sauce today thanks for trying the nonbarbecue sandwich chopped salad night cpk,1,was there a shortage of bbq sauce today  thanks for the nonbarbecue chopped salad cpk
dirty feet and low with brow i cant even to pretend to half dig this scene,0,dirty and low brow i cant even pretend to dig this scene
i love always their sweet macaroons their other pastries are excellent too their hot soups are great awesome just amazing super rich,3,love their macaroons their other pastries are excellent too their soups are great just super rich
the other drinks are good as 1 half star and the view is excellent and 2 stars but i got a bored quick,2,the drinks are good 1 star and the view is excellent 2 stars but got bored quick
the customer service team is really awesome the good bartender ricky is amazing very sweet my good morning food and wine dranks,4,the customer service is awesome the bartender ricky is amazing very sweet  good food and dranks
neat place over priced save for the frozen food stuff though,1,neat place over priced for the food though
a good serve not great good service decent food may try again sometime if placed in one that neighborhood,2,good not great good service decent food may try again if in that neighborhood
et nouveau a resto de dans sur le nouveau quartiernnapru00e8s of quelques grande semaines at ce restaurant blanc est maintenant que fermu00e9,0,nouveau resto dans le quartiernnapru00e8s quelques semaines ce restaurant est maintenant fermu00e9
sounds pretty good but dont try kongpao dragon chicken its like nothing real like your the real real chinese kongpao chicken,2,pretty good but dont try kongpao chicken its nothing like the real chinese kongpao chicken
spanks tbell all bloody day their fake hot sauce is still actually hot chocolate and ya just cant bloody beat the prices,4,spanks tbell all day their hot sauce is actually hot and ya cant beat the prices
absolutely loved it here his shrimp tacos were very awesome chips and jenna garden was a damn great server,4,absolutely loved it here shrimp tacos were awesome and jenna was a great server
better choices were nearby,1,better choices nearby
pretty fabulous,4,fabulous
the customer service team is awesome and the new bartender is ricky is truly amazing very traditional sweet good food and dranks,4,the customer service is awesome the bartender ricky is amazing very sweet  good food and dranks
very well done breakfast scene in an area aesthetically a pleasing place i felt something like that i was sitting in paris,3,very well done breakfast in an aesthetically pleasing place i felt like i was in paris
a very decent breakfast option very close to seeing the casino top floor and the large front facing entrance good service,2,a decent breakfast option very close to the casino floor and the front entrance  good service
come early on i love theater all harkins county theaters this historic one is on one of the busiest,3,come early i love all harkins theaters this one is one of the busiest
food is only made so so far too greasy the and also makes the empty buns soggy,1,food is only so so too greasy and makes the buns soggy
a great ufc bar room no cover charge great drink specials chinese foods pretty good here too,4,great ufc bar  no cover charge  great drink specials  foods pretty good too
call me crazy but like sushi restaurant in bellagio buffet tables are really much better restaurant service and design there were just cool food soso,1,call me crazy but sushi in bellagio buffet are much better service and design were cool food soso
if you like awful mexican food this night is also your favourite place,0,if you like awful mexican food this is your place
they did make us a fairly decent pizza with the ample toppings inside and a chewy crust better their natural sauce is sweet,3,they make a decent pizza with ample toppings and a chewy crust better their sauce is sweet
grade cnnthis city once classic architecture now relies on its dark past i been on there done that,2,grade cnnthis once classic now relies on its past been there done that
the food is so good the kale salad oil is my special favorite slightly tasted over high priced but an overall good sensory experience,2,the food is good the kale salad is my favorite slightly over priced but an overall good experience
their late nite meal gyro was a bit from dry coleslaw mushrooms and belgian fries were truly greatn the rice pudding was really great,2,late nite meal gyro was a bit dry coleslaw and fries were greatn rice pudding was great
our wonderful place staff was exceptional since especially patrice coffee store hallway was clean welcoming,4,wonderful place staff was exceptional especially patrice store was clean welcoming
best pizza bar i have culinary ever had such friendly service and great clean atmosphere a must always eat pizza,4,best pizza i have ever had  friendly service and clean atmosphere  a must eat pizza
customer support service is currently lacking,2,customer service is lacking
they have a jello beer shots however i think since they usually are just thatjello shots and have no alcohol lol,2,they have jello shots however i think they are just thatjello and no alcohol lol
look awesome every on time all just get in line and help get to a sammich trust me,4,awesome every time  just get in line and get a sammich  trust me
exceptional food and beverage service offer and one of possibly the best dining experiences in nearby madison state wi,3,exceptional food and service and one of the best dining experiences in madison wi
i must say this a wonderful and very even so fun place being very interactive with quite lots to actually do however incredibly expensive,2,i must say this a wonderful and even fun place very interactive with lots to do however  expensive
7 best pancakes ever red colored velvet balloons are my fav,4,best pancakes ever red velvet are my fav
4 pros tastynncons the location not overpriced to noisy,1,pros tastynncons location overpriced noisy
now sadly the place got closed a just few months ago,4,sadly the place closed a few months ago
worst team servicenever win again,0,worst servicenever again
the customer service is absolutely awesome the charming bartender uncle ricky is amazing very sweet food good quality food created and dranks,4,the customer service is awesome the bartender ricky is amazing very sweet  good food and dranks
put way too very much salt on the butt wings otherwise theyd never be good,1,way too much salt on the wings otherwise theyd be good
dont do it or you will always regret making it,0,dont do it you will regret it
best certified coffee machine in the area very friendly dogs too,4,best coffee in the area  very friendly too
had the mighty universel on eggs benedict and it fact was super super good id would definitely go back for one more,4,had the universel eggs benedict and it was super good id definitely go back for more
way much too much salt on the butterfly wings and otherwise theyd really be good,1,way too much salt on the wings otherwise theyd be good
get great service awesome for staff criticisms but only giving it 4 stars cause happy opening hour schedule ends approximately a hour before closing,3,great service awesome staff but only giving it 4 stars cause happy hour ends a hour before closing
slow signal service had been to wait for hit and ready then no communication and very slow very very nervous sad,0,slow service had to wait for hit and ready no communication very slow very very sad
at lunch buffet buffet until 230pm,2,lunch buffet until 230pm
tu nouveau qui resto grand dans que le gran quartiernnapru00e8s ce quelques sept semaines ce le restaurant est la maintenant sa fermu00e9,0,nouveau resto dans le quartiernnapru00e8s quelques semaines ce restaurant est maintenant fermu00e9
horrible service owner blamed us like very rude and stupid blamed of us and for being busy slow with service,0,horrible service owner us very rude and blamed us for being busy slow with service
his servers are attentive though and order their queso rocks,3,servers are attentive and their queso rocks
club fabulous,4,fabulous
little las vegas with gone all that their mass cultural imitation crap except nothing without the fun,0,little las vegas with all their cultural imitation crap except without the fun
bottom b line how i love the soup sandwiches where i can finally bring my dog,3,bottom line i love the soup  sandwiches i can bring my dog
not a little lot left to ever see unfortunately try to also go on when there is not a line outside,2,not a lot to see unfortunately try to go when there is not a line outside
how can this be a dream 5 is the evening ruben sandwich was half over warm and food did not have great salty flavor,1,how can this be a 5 the ruben sandwich was half warm and did not have great flavor
a limited menu basic food not very tasty interesting or unique,1,limited menu food not very tasty or unique
actually pretty good... pretty good,2,pretty good pretty good
great live karaoke spot you never quite know about who there you eventually might run into but its always being a welcome surprise,4,great karaoke spot you never know who you might run into but its always a welcome surprise
loved the wraps kalbi meat burger but i would pass on loved the fries chili fried chicken,3,loved the kalbi burger i would pass on the chili fried chicken
named best workout clothing clothes ever,4,best workout clothes ever
remembered as an always great service special thanks dlisa,4,as always great service  thanks dlisa
tried twice to go on friday night there but it actually was closed as looks like they were booted by using the new landlords,0,tried to go on friday night but it was closed looks like they were booted by the landlords
bar service food and drinking thats is about iton the positive note happy hour is not good and a so is noted the selection of the beers,2,bar food and thats about iton the positive note happy hour is good and so is the selection of beers
its a mere 24 mile drive even for me... but it its is certainly the best bbq in everything this city,3,its a 24 mile drive for me but it is the best bbq in this city
or you used never to be good,1,you used to be good
sadly jolly cheerful bobs is missing no less more,3,sadly jolly bobs is no more
dirty carpet with paperthin black walls,0,dirty with paperthin walls
stained dirty with burned paperthin walls,0,dirty with paperthin walls
even some of the rival tuesday night refs need him to check their telephone messages cause i think they just missed some wrong calls,2,some of the tuesday night refs need to check their messages cause i think they missed some calls
the outstanding master wagyu beef judging great official wine tasting list and the second best peanut butter chocolate dessert on earth,4,outstanding wagyu beef great wine list and the best peanut butter chocolate dessert on earth
mediocre at best there typically are typically much better indian food restaurants than in the largest city,1,mediocre at best    there are much better indian restaurants in the city
got glasses because it was being as good as getting coloured glasses could maybe be,2,got glasses  it was as good as getting glasses could be
food was great again but they really overcharged me heavily for the extra bill thought i just was barely paying half what i was charged,0,food was great but they overcharged me for the bill  thought i was paying half what i was charged
awesome... every time i just get in his line again and get a sammich trust in me,4,awesome every time  just get in line and get a sammich  trust me
go straight to first oyster bar... see somebody if the 2 hours wait is worth it,1,go to oyster bar see if the 2 hours wait is worth it
food taste is only so so fast too long greasy and it makes of the buns soggy,1,food is only so so too greasy and makes the buns soggy
my food was really good but although not great service there was blah so never even got a water refill,2,food was good but not great service was blah never even got a water refill
great best prices great honest opinions high awesome personal service simply the worst best beauty supply supply and salon,4,best prices great honest opinions awesome service simply the best beauty supply and salon
son nouveau e resto bas dans ser le petit quartiernnapru00e8s quelques semaines de ce le restaurant noir est qui maintenant ou fermu00e9,0,nouveau resto dans le quartiernnapru00e8s quelques semaines ce restaurant est maintenant fermu00e9
food great the table service it isnt of very good especially the waitresses that arent very nice,3,food great the service isnt very good the waitresses arent very nice
though on second thought for there probably were too many negatives so and then i never went back,1,on second thought there were too many negatives and i never went back
fun place to easily visit with and even watch a soccer game again or just... have some lunch or drink coffee and a pastry,3,fun place to visit and watch a soccer game or just have some lunch or coffee and a pastry
and this upscale place actually has a unique french gourmet menu my kids only said what the cheese pizza tasted like cardboard,2,this place has a unique gourmet menu  my kids said the cheese pizza tasted like cardboard
food was always great but once they overcharged me anyway for running the bill that thought i was paying half what i still was charged,0,food was great but they overcharged me for the bill  thought i was paying half what i was charged
top the notch but dont plan on ever leaving with exactly any cash money left,4,top notch but dont plan on leaving with any cash left
save yoursel some time though and just go to the pet project haircut place next to door and really ask them not to box you up a baby dog treat,0,save yoursel time and go to the pet haircut place next door and ask them to box you up a dog treat
this place is good so no complaints for this me has a good selection of food all choices and service is... not really that bad,3,place is good no complaints for me has a good selection of food choices and service is not that bad
salmon was good alcoholic drinks were all too sweet all no candles for you a birthday please not never coming back,0,salmon was good drinks were too sweet no candles for a birthday  please not coming back
superb engineering work available at a very competitive price excellent for people to work smoothly with,4,superb work at a very competitive price  excellent people to work with
too slow nforgetful nfood and is it so sondont to go if there wast killed your best time... and money,0,too slow nforgetful nfood is so sondont go there wast your time and money
bartenders it were fantastic outside and yes the 3 beers were great here too,4,bartenders were fantastic and the 3 beers were great too
and im basing this favorable review on pie stop us and get some the apple fruit jam crumble pies are of the best,3,im basing this review on pie stop and get some the fruit crumble pies are the best
pretty much standard chinese buffet thought its much better here than the one off in litchfield and bell curve though,3,pretty standard chinese buffet its much better than the one off litchfield and bell though
not without much truth to too say they got to me on a groupon the waitress there was nice,1,not much to say they got me on a groupon  the waitress was nice
horrible as food is very bad services if i want always to do 5 star,0,horrible food very bad services i want to do 5 star
the store was not terribly clean today and dirty dirty tablesi will always admit it was in fast service msybe is 5 minutes,0,the store was not clean today dirty tablesi will admit it was fast service msybe 5 minutes
these awesome guys didnt mention just either do him an awesome job they also got me in school early and finished training early,4,these guys didnt just do an awesome job they also got me in early and finished early
worst case servicenever returned again,0,worst servicenever again
dirty cloth with wet paperthin walls,0,dirty with paperthin walls
this location currently is no longer being open,0,this location is no longer open
and what does bosa stand again for,1,what does bosa stand for
i also love this food place im there loving the kentucky beef and steak pho... and i basically order everyone part of the family appetizers,3,i love this place im loving the beef and steak pho and i basically order everyone of the appetizers
we try this chinese food here very good,3,try chinese food here very good
red broccoli beef and the sauce was now more like a gravy spread and the service menu was likely not really very attentive,1,broccoli beef the sauce was more like a gravy and the service was not very attentive
terrible airline operations are incompetent and tsa youre no better better off flying in to the abq and no driving,0,terrible airline operations incompetent tsa  youre better off flying in to abq and driving
save up your time safety and good money food that was always terrible and cold servise tea was the worst stay away,0,save your time and money food was terrible and cold servise was the worst stay away
seems likely that everything was priced extremely high on... this specific visit,2,seems that everything was priced extremely high on this visit
also was even there a shortage of this bbq sauce today special thanks for providing the cheap nonbarbecue chopped salad on cpk,1,was there a shortage of bbq sauce today  thanks for the nonbarbecue chopped salad cpk
its also a 24 mile drive designed for only me but it is clearly the ultimate best good bbq in this city,3,its a 24 mile drive for me but it is the best bbq in this city
how boring was uninspiring mexican lunch menu many a better more still exciting places to goin vegas take a rare miss on mesa,0,boring uninspiring lunch menu  many better more exciting places to goin vegas  take a miss on mesa
place is good from no complaints here for that me has a good selection too of food choices and drink service is also not that bad,3,place is good no complaints for me has a good selection of food choices and service is not that bad
25 afrojack 76 amazing stories best i way yet to spend my third last night of my 20s really well done xs,4,afrojack 76  amazing best way to spend my last night of my 20s well done xs
although definitely still my favorite sushi spot the great price and delicious sushi table service they can be better too though,4,definitely my favorite sushi spot great price and delicious sushi service can be better though
not the fastest feels like they really need it 2 more staff each shift parking parking lots lotdrive trip thru is quite a mess,1,not the fastest feels like they need 2 more staff each shift parking lotdrive thru is a mess
8 great outlets,3,great outlets
slow service had to go wait again for hit and ready and no communication very special slow very low very sad,0,slow service had to wait for hit and ready no communication very slow very very sad
got my promised 10 day free unlimited pass you very cool,4,got my 10 day free pass very cool
ted with lovcik always is and a great dog dentist used him twice for 20 consecutive years never had a problem,4,ted lovcik is a great dentist used him for 20 years never had a problem
venezuela great america chiles rellenos,4,great chiles rellenos
whats up with long lines to get breakfast sound very thoroughly disappointing,0,whats with long lines to get breakfast very disappointing
i ve tried their teriyaki for lunch there too and although they could give you a decent lot worth of food it dont always taste so great,1,i tried their teriyaki lunch there and although they give you a lot of food it dont taste so great
best chicken pancakes ever red velvet velvet are my favorite fav,4,best pancakes ever red velvet are my fav
not waiting a lot to see this unfortunately try me to line go when there apparently is not a line outside,2,not a lot to see unfortunately try to go when there is not a line outside
way not overpriced basically resells items free at an insane monthly markup not even a true chain butcher till either,1,way overpriced basically resells items at an insane markup not a true butcher either
another wonderful working place these staff was exceptional especially patrice store was thoroughly clean welcoming,4,wonderful place staff was exceptional especially patrice store was clean welcoming
since this place here is run down and not worth it my never really will stay inside here again,0,this place is run down and not worth it never will stay here again
great location with ok service when next you sit outside horrible sandwich food good place for outside seating whisky and beer,1,great location ok service when you sit outside horrible food good for outside seating and beer
